id_student,code_module,code_presentation,sum_click,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
530519,DDD,2013J,334,M,South Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
530558,FFF,2013B,5017,M,Ireland,Lower Than A Level,80-90%,0-35,0,60,N,Pass
530567,FFF,2013B,5266,M,Wales,HE Qualification,20-30%,0-35,1,120,N,Distinction
530650,CCC,2014B,479,M,London Region,HE Qualification,10-20,0-35,0,90,N,Pass
530663,CCC,2014J,1202,F,South Region,A Level or Equivalent,50-60%,0-35,0,150,N,Pass
530669,BBB,2013B,2656,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
530676,FFF,2013B,499,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn
530736,FFF,2013B,1547,M,South Region,HE Qualification,90-100%,0-35,1,180,N,Pass
530748,DDD,2013B,305,M,South Region,A Level or Equivalent,80-90%,0-35,0,100,N,Withdrawn
530753,BBB,2013J,240,F,Ireland,Lower Than A Level,0-10%,0-35,0,60,Y,Fail
530762,DDD,2013B,57,M,South West Region,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn
530765,EEE,2013J,623,M,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
530772,BBB,2014J,2709,F,Wales,A Level or Equivalent,20-30%,35-55,0,60,N,Pass
530802,FFF,2013B,7107,M,South Region,Lower Than A Level,40-50%,35-55,0,60,N,Distinction
530841,BBB,2013J,1731,F,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
530852,FFF,2013B,1543,M,Wales,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn
530852,FFF,2013J,40,M,Wales,Lower Than A Level,10-20,0-35,1,60,N,Withdrawn
530853,FFF,2013B,780,M,East Midlands Region,Lower Than A Level,0-10%,35-55,0,120,N,Fail
530862,FFF,2013B,4536,M,South Region,A Level or Equivalent,90-100%,35-55,0,120,N,Pass
530936,CCC,2014B,251,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,30,N,Withdrawn
530940,FFF,2013J,9159,F,London Region,Lower Than A Level,50-60%,0-35,0,90,N,Pass
530941,BBB,2014J,989,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
530944,FFF,2013B,3924,M,South East Region,A Level or Equivalent,60-70%,0-35,0,90,N,Distinction
530967,DDD,2013J,614,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
530987,BBB,2013B,404,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
531000,BBB,2013B,8,F,London Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn
531018,FFF,2014J,4593,F,Scotland,HE Qualification,20-30%,0-35,0,90,N,Distinction
531027,BBB,2013B,110,F,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Fail
531047,CCC,2014B,366,M,South West Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn
531047,DDD,2013B,2530,M,South West Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
531069,DDD,2013B,905,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,Y,Withdrawn
531069,DDD,2014B,372,M,East Anglian Region,Lower Than A Level,60-70%,35-55,2,120,Y,Withdrawn
531075,DDD,2013B,848,M,North Region,Lower Than A Level,20-30%,35-55,1,120,N,Fail
531077,FFF,2013B,3922,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Distinction
531097,EEE,2013J,555,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,30,Y,Fail
531124,FFF,2013B,1001,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
531182,FFF,2013B,2559,M,London Region,Lower Than A Level,80-90%,0-35,1,120,N,Pass
531190,FFF,2013B,2599,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,180,N,Pass
531202,DDD,2013B,4568,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction
531205,BBB,2013B,85,F,South West Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
531224,GGG,2013J,173,F,South East Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass
531234,DDD,2013J,456,F,West Midlands Region,Lower Than A Level,70-80%,35-55,0,120,N,Withdrawn
531234,DDD,2014B,1042,F,West Midlands Region,Lower Than A Level,70-80%,35-55,1,120,N,Pass
531235,BBB,2013B,36,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn
531243,DDD,2014B,97,M,South East Region,HE Qualification,80-90%,0-35,0,60,N,Withdrawn
531270,FFF,2013B,8552,M,North Region,A Level or Equivalent,?,0-35,1,120,N,Pass
531294,FFF,2013B,3427,M,North Region,A Level or Equivalent,?,0-35,1,120,N,Pass
531340,DDD,2013B,417,F,East Anglian Region,Lower Than A Level,20-30%,0-35,1,180,N,Withdrawn
531340,DDD,2014B,73,F,East Anglian Region,Lower Than A Level,20-30%,0-35,2,60,N,Withdrawn
531344,FFF,2013J,28,M,South Region,Lower Than A Level,40-50%,0-35,1,120,N,Withdrawn
531377,DDD,2013B,105,F,North Western Region,Lower Than A Level,20-30%,0-35,0,60,Y,Fail
531384,BBB,2013J,4370,F,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Pass
531397,FFF,2013B,252,F,South East Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
531402,DDD,2013J,1665,F,London Region,HE Qualification,90-100%,35-55,0,60,N,Pass
531427,BBB,2013B,105,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,N,Fail
531428,BBB,2013B,90,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,1,120,N,Withdrawn
531448,FFF,2013B,1144,M,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
531450,BBB,2014J,1400,F,Wales,Lower Than A Level,30-40%,35-55,0,60,N,Fail
531464,BBB,2013B,102,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,N,Fail
531569,BBB,2013B,25,F,South Region,A Level or Equivalent,20-30%,0-35,1,120,N,Fail
531573,BBB,2013B,143,F,Wales,Lower Than A Level,0-10%,35-55,1,120,Y,Fail
531629,FFF,2013B,3711,M,London Region,HE Qualification,60-70%,35-55,0,60,N,Pass
531634,BBB,2013B,284,F,North Region,HE Qualification,10-20,0-35,0,120,N,Fail
531643,BBB,2013J,3134,F,North Western Region,A Level or Equivalent,10-20,35-55,0,60,N,Distinction
531646,DDD,2014J,584,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail
531709,FFF,2013B,3976,M,Ireland,Lower Than A Level,90-100%,0-35,0,90,N,Distinction
531753,BBB,2014J,1256,M,Scotland,Lower Than A Level,50-60%,35-55,1,60,N,Pass
531755,BBB,2014B,242,F,Scotland,HE Qualification,80-90%,0-35,1,120,N,Pass
531787,DDD,2013B,997,M,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
531791,FFF,2013B,2201,F,Scotland,A Level or Equivalent,10-20,0-35,0,120,N,Fail
531845,EEE,2014B,352,M,South Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail
531865,BBB,2014J,1167,M,Scotland,HE Qualification,10-20,35-55,0,60,N,Pass
531871,FFF,2014J,2118,M,Wales,HE Qualification,40-50%,0-35,0,60,N,Pass
531888,DDD,2013B,150,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,90,N,Withdrawn
531894,FFF,2013B,2156,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,1,180,N,Withdrawn
531896,CCC,2014J,955,M,South Region,A Level or Equivalent,90-100%,0-35,0,30,N,Fail
531905,FFF,2013B,4895,F,South East Region,No Formal quals,60-70%,0-35,0,180,N,Pass
531924,DDD,2013B,948,F,South Region,A Level or Equivalent,40-50%,0-35,0,90,N,Pass
531953,FFF,2013J,12,M,London Region,A Level or Equivalent,80-90%,0-35,0,90,N,Fail
532000,BBB,2013B,201,F,East Anglian Region,Lower Than A Level,80-90%,0-35,1,120,N,Withdrawn
532020,CCC,2014B,1237,M,Scotland,HE Qualification,30-40%,0-35,0,90,N,Pass
532020,DDD,2013J,943,M,Scotland,HE Qualification,30-40%,0-35,0,90,N,Pass
532034,BBB,2013B,142,F,Scotland,Lower Than A Level,10-20,0-35,0,60,N,Fail
532049,FFF,2013B,1775,M,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Fail
532050,FFF,2013B,1524,M,Scotland,HE Qualification,40-50%,0-35,0,60,N,Fail
532062,FFF,2013B,977,M,East Anglian Region,Lower Than A Level,40-50%,0-35,1,120,N,Withdrawn
532062,FFF,2014B,746,M,East Anglian Region,Lower Than A Level,40-50%,0-35,3,120,N,Withdrawn
532067,DDD,2013B,44,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn
532114,BBB,2013J,80,F,Yorkshire Region,A Level or Equivalent,0-10%,35-55,0,60,N,Withdrawn
532116,DDD,2013J,859,F,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
532121,FFF,2013J,4224,F,North Western Region,Lower Than A Level,0-10%,35-55,0,120,N,Pass
532140,BBB,2013B,281,F,West Midlands Region,A Level or Equivalent,30-40%,35-55,1,270,N,Pass
532142,BBB,2013B,26,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,1,120,N,Withdrawn
532144,DDD,2013J,538,M,London Region,A Level or Equivalent,40-50%,35-55,2,60,N,Pass
532194,DDD,2014B,1374,M,North Region,A Level or Equivalent,?,35-55,0,120,N,Withdrawn
532236,DDD,2014J,328,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
532252,CCC,2014B,18,M,Ireland,Lower Than A Level,?,35-55,0,30,N,Withdrawn
532254,FFF,2014J,4016,M,North Western Region,A Level or Equivalent,30-40%,0-35,4,120,N,Pass
532267,DDD,2013B,854,M,London Region,Lower Than A Level,60-70%,0-35,1,120,N,Withdrawn
532274,BBB,2014B,325,F,West Midlands Region,A Level or Equivalent,20-30%,35-55,0,150,N,Fail
532335,BBB,2013J,1993,F,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
532350,CCC,2014B,2437,M,South Region,HE Qualification,90-100%,35-55,0,30,N,Pass
532396,BBB,2013B,317,F,South Region,HE Qualification,70-80%,0-35,0,60,N,Withdrawn
532413,FFF,2014B,2237,M,South East Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
532428,FFF,2013B,2128,M,Ireland,Lower Than A Level,?,0-35,0,120,N,Fail
532436,FFF,2013B,3646,F,Yorkshire Region,HE Qualification,20-30%,0-35,0,120,N,Pass
532440,CCC,2014B,94,M,South East Region,Lower Than A Level,60-70%,0-35,0,150,N,Withdrawn
532440,CCC,2014J,2181,M,South East Region,Lower Than A Level,60-70%,0-35,1,60,N,Pass
532441,GGG,2014B,206,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,30,N,Withdrawn
532464,FFF,2013B,399,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail
532468,BBB,2014B,6,F,North Region,Lower Than A Level,20-30%,0-35,0,180,N,Withdrawn
532473,GGG,2014B,100,F,London Region,Lower Than A Level,10-20,0-35,0,30,Y,Withdrawn
532477,BBB,2013J,4728,F,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass
532491,DDD,2013B,1274,M,West Midlands Region,A Level or Equivalent,?,0-35,0,60,N,Pass
532491,EEE,2013J,1829,M,West Midlands Region,A Level or Equivalent,?,0-35,0,60,N,Pass
532500,BBB,2013B,460,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
532512,BBB,2013B,635,F,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
532531,CCC,2014B,248,M,London Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail
532531,EEE,2014B,386,M,London Region,Lower Than A Level,0-10%,0-35,0,120,N,Pass
532534,BBB,2013B,612,M,North Region,Lower Than A Level,10-20,0-35,0,60,Y,Fail
532565,CCC,2014B,764,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,120,N,Withdrawn
532565,CCC,2014J,409,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,1,30,N,Fail
532565,DDD,2013B,3387,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
532575,FFF,2013B,307,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn
532575,FFF,2014B,161,M,West Midlands Region,Lower Than A Level,40-50%,0-35,1,120,N,Fail
532578,FFF,2013B,1883,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
532579,EEE,2014J,3893,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,30,N,Pass
532579,FFF,2013B,6275,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
532584,BBB,2013B,29,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
532589,FFF,2013B,2474,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail
532608,FFF,2013B,8907,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass
532615,BBB,2013J,601,F,Wales,Lower Than A Level,50-60%,35-55,0,120,N,Distinction
532617,BBB,2014B,257,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Distinction
532627,FFF,2013B,3552,M,South Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
532648,DDD,2013B,323,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,90,N,Withdrawn
532649,CCC,2014J,157,M,Scotland,HE Qualification,70-80%,0-35,0,30,N,Fail
532665,BBB,2013B,144,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
532668,BBB,2013B,14,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
532683,DDD,2013J,47,F,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
532695,DDD,2013B,4207,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail
532703,FFF,2013B,169,M,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
532710,BBB,2013B,85,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,120,Y,Fail
532715,FFF,2013B,3579,F,Scotland,Lower Than A Level,90-100%,0-35,0,120,N,Pass
532718,CCC,2014B,238,M,North Western Region,HE Qualification,20-30%,35-55,0,30,N,Pass
532718,DDD,2013B,983,M,North Western Region,HE Qualification,20-30%,35-55,0,60,N,Distinction
532739,BBB,2013J,221,F,Scotland,HE Qualification,30-40%,0-35,0,60,N,Pass
532741,FFF,2013J,673,M,London Region,A Level or Equivalent,40-50%,0-35,1,90,N,Fail
532742,BBB,2013B,8,F,North Western Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn
532745,DDD,2013B,1806,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
532750,BBB,2013J,379,F,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction
532779,BBB,2014J,1274,F,East Anglian Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass
532839,BBB,2013B,889,F,North Region,HE Qualification,?,0-35,0,60,N,Withdrawn
532839,BBB,2013J,267,F,North Region,HE Qualification,?,0-35,1,60,N,Fail
532846,CCC,2014J,444,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
532846,EEE,2014J,1205,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail
532855,DDD,2013B,1526,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Pass
532859,CCC,2014B,100,M,Scotland,HE Qualification,20-30%,0-35,0,180,N,Fail
532859,DDD,2013J,76,M,Scotland,HE Qualification,20-30%,0-35,0,180,N,Withdrawn
532862,GGG,2014J,241,F,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,Fail
532863,DDD,2013J,458,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail
532868,BBB,2013J,2775,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail
532869,BBB,2013J,714,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
532886,BBB,2013B,577,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
532895,FFF,2013J,1033,M,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
532928,BBB,2013B,224,F,London Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn
532941,DDD,2013J,67,M,East Anglian Region,Lower Than A Level,90-100%,0-35,1,90,Y,Fail
532950,BBB,2013B,5349,F,South West Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
532968,FFF,2013B,6045,M,Wales,HE Qualification,20-30%,35-55,1,120,N,Pass
532988,DDD,2013B,63,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail
533004,CCC,2014B,72,M,West Midlands Region,HE Qualification,20-30%,0-35,0,60,N,Fail
533004,DDD,2013B,915,M,West Midlands Region,HE Qualification,20-30%,0-35,0,60,N,Fail
533006,CCC,2014J,131,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn
533012,DDD,2014B,55,M,Scotland,A Level or Equivalent,50-60%,35-55,0,90,N,Fail
533012,EEE,2013J,448,M,Scotland,A Level or Equivalent,50-60%,35-55,0,90,N,Fail
533016,FFF,2013B,1518,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
533044,FFF,2013B,2758,M,North Region,A Level or Equivalent,?,0-35,0,60,N,Pass
533054,GGG,2014B,266,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Distinction
533068,AAA,2014J,398,M,South Region,HE Qualification,90-100%,0-35,0,60,N,Pass
533077,BBB,2014B,1035,F,North Region,Lower Than A Level,20-30%,0-35,0,90,N,Fail
533091,BBB,2013J,146,M,North Western Region,Lower Than A Level,80-90%,35-55,0,60,N,Distinction
533134,FFF,2013B,3816,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass
533140,FFF,2014B,1496,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn
533141,FFF,2014B,265,M,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
533164,BBB,2013J,93,F,Wales,Lower Than A Level,10-20,0-35,1,60,N,Withdrawn
533172,FFF,2013B,2975,M,South West Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
533198,FFF,2013B,1642,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,120,Y,Withdrawn
533198,FFF,2014B,187,F,East Anglian Region,Lower Than A Level,60-70%,35-55,2,120,Y,Withdrawn
533201,FFF,2013B,2920,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass
533209,BBB,2014J,829,F,Wales,HE Qualification,40-50%,35-55,0,60,N,Pass
533210,BBB,2014B,908,F,South East Region,A Level or Equivalent,50-60%,35-55,0,120,N,Distinction
533217,FFF,2014B,2738,M,South Region,A Level or Equivalent,50-60%,0-35,1,120,N,Pass
533291,DDD,2013B,1097,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
533301,BBB,2013J,165,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,Y,Pass
533311,CCC,2014B,68,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn
533311,EEE,2013J,1938,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
533321,FFF,2013B,7325,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Distinction
533324,BBB,2013B,423,F,South West Region,Lower Than A Level,20-30%,0-35,0,120,Y,Pass
533347,BBB,2013B,433,F,Wales,Lower Than A Level,70-80%,0-35,0,60,N,Pass
533348,FFF,2013B,1409,M,North Region,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn
533365,BBB,2013B,182,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
533414,BBB,2013J,34,F,East Anglian Region,Lower Than A Level,30-40%,0-35,1,120,N,Withdrawn
533418,FFF,2014J,4263,M,West Midlands Region,A Level or Equivalent,?,35-55,0,60,N,Distinction
533449,BBB,2013J,11,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn
533458,FFF,2013B,2,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn
533485,FFF,2013B,2068,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
533512,CCC,2014J,325,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail
533522,DDD,2013B,657,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
533523,FFF,2013J,5521,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,90,N,Pass
533527,BBB,2014B,246,F,East Anglian Region,Lower Than A Level,0-10%,0-35,0,90,N,Fail
533535,FFF,2013B,5463,M,Ireland,HE Qualification,?,0-35,0,180,N,Pass
533545,BBB,2013B,641,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Pass
533614,FFF,2013B,3723,M,Ireland,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction
533689,CCC,2014J,365,F,Wales,A Level or Equivalent,20-30%,0-35,0,30,N,Fail
533697,BBB,2013B,322,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
533709,FFF,2013B,188,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,Y,Fail
533722,BBB,2013B,570,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,120,N,Distinction
533731,DDD,2013B,39,M,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
533737,BBB,2013B,6,F,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,Withdrawn
533829,DDD,2013B,84,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
533839,BBB,2013B,433,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
533846,BBB,2013B,145,F,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,120,N,Fail
533874,FFF,2013B,592,M,London Region,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn
533877,DDD,2013B,3427,M,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Distinction
533929,FFF,2013B,4537,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,90,N,Distinction
533944,FFF,2013B,445,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
533969,BBB,2013B,72,F,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail
533975,FFF,2013J,3071,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
533988,DDD,2013J,1625,M,West Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass
533996,BBB,2013B,560,F,West Midlands Region,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn
533997,FFF,2013B,1591,M,Ireland,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn
534014,FFF,2013B,1400,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,180,N,Fail
534018,FFF,2014J,472,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,120,Y,Withdrawn
534037,FFF,2013B,4328,M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass
534047,CCC,2014B,10,M,Ireland,HE Qualification,?,35-55,0,30,N,Withdrawn
534051,BBB,2013B,294,F,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
534064,FFF,2013B,5540,M,Scotland,Lower Than A Level,40-50%,0-35,0,120,N,Pass
534074,CCC,2014B,3,M,East Anglian Region,HE Qualification,70-80%,35-55,0,60,N,Withdrawn
534074,CCC,2014J,86,M,East Anglian Region,HE Qualification,70-80%,35-55,1,30,N,Withdrawn
534086,BBB,2013B,540,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
534093,CCC,2014J,1778,M,Yorkshire Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
534093,DDD,2013J,1169,M,Yorkshire Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
534112,FFF,2014J,1336,F,Wales,A Level or Equivalent,70-80%,35-55,0,60,N,Withdrawn
534133,BBB,2013J,2003,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
534143,BBB,2014B,81,F,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail
534151,BBB,2013B,90,F,North Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn
534163,BBB,2014B,242,F,South West Region,Lower Than A Level,70-80%,35-55,0,120,N,Fail
